timestamp,temperature,voltage,current,pressure,vibration,rpm,battery
2026-01-01 00:00:00,0.33214820103515547,-0.5701428683770835,0.21141912522666131,-1.282148239688063,-0.3168867285128259,0.03917378174655756,1.7284444178130105
2026-01-01 00:00:01,-0.08017309139475076,-0.3093207165038446,0.17163156637351143,-0.6957997744646285,0.5609144187704308,-0.06280310894702217,1.7756027799226324
2026-01-01 00:00:02,0.4450270929921304,-0.5076219399235238,-0.6618544209627899,-0.39804798327015045,-0.13508541446552688,0.6052647513989069,1.7532770866021152
2026-01-01 00:00:03,1.02920472288015,-0.015604806699664395,0.38495470349510325,0.06918052150860275,0.044515223767899126,0.9891219955192165,1.5934096598349319
2026-01-01 00:00:04,-0.12354195932448496,0.7380998044467839,-1.0325777803268155,0.6233079412311695,0.4215000776121725,0.4403187241623036,1.7003832408992126
2026-01-01 00:00:05,-0.11690015515784179,-0.6177790695456059,-0.4532446204842014,0.41782362860236916,-0.02079513740047036,0.6566371079882903,1.7824817403539441
2026-01-01 00:00:06,1.0861665477949562,0.6090149556054181,-1.3726803411331172,-0.7610036256908,-1.0367682022157183,-0.14246029932260315,1.7588818756821156
2026-01-01 00:00:07,0.5571884442089399,-0.6186117800330936,1.0772349887289971,-0.24905384206838785,0.643181089200758,0.08569505197867709,1.640270985993382
2026-01-01 00:00:08,-0.25229033355614655,-0.6609028618205832,-0.14821818350333013,0.03616717704880924,0.7793085091823749,0.9788693007693785,1.757687031671054
2026-01-01 00:00:09,0.42206792971546575,0.4929413896728315,1.5049732704065317,-0.17471348581921803,-1.011578197324929,0.3561870769518868,1.8063147074396277
2026-01-01 00:00:10,-0.23504819377236869,0.5675558577654105,0.5724554116312871,-0.17654238096147762,-0.540625835321593,-0.1421348603968306,1.6196547850011391
2026-01-01 00:00:11,-0.22995448755754958,0.5221072474334116,0.33343403163079827,-1.0904958660437059,1.2611652378675775,0.04142634063480235,1.5223044740256206
2026-01-01 00:00:12,0.243592674018646,-0.9711814533707851,-0.37256100063113845,-0.7283876964124296,0.22589762295341803,0.7021062109575222,1.8894146600727488
2026-01-01 00:00:13,-1.1718099282780516,-0.38107752687082436,-0.6839326933047463,-0.25290103370493455,0.1034228358798899,0.764425771112991,1.745325876205313
2026-01-01 00:00:14,-1.040919796811893,0.5122368785122619,0.39944099374052094,-1.9468475835547732,-0.1366865856673038,-0.5179323155723234,1.6687766202548544
2026-01-01 00:00:15,-0.2672173580195409,-0.024131470844312827,-0.004275504940639227,0.41049952403273393,-0.4786280904524446,0.27353878971056933,1.6649114941046448
