timestamp,temperature,voltage,current,pressure,vibration,rpm,battery
2026-01-01 00:00:00,25.248357076505616,27.864301053902555,3.034828624766682,100.40582840973188,0.095281424516986,3002.9461843703716,90.00788377596682
2026-01-01 00:00:01,24.935894867282027,27.93984267789177,3.0290392856765918,100.68476106733333,0.11031553632942262,2998.2652670977345,90.0557896983135
2026-01-01 00:00:02,25.33389810628783,27.882408919491326,2.907761852563951,100.826404993001,0.09839513801746863,3028.930747928914,90.03311009531834
2026-01-01 00:00:03,25.776595187823684,28.02491128367822,3.0600791386395962,101.04867092576069,0.10147116051429847,3046.5504654159754,89.8707084301657
2026-01-01 00:00:04,24.90302939917828,28.243205895256438,2.853819281121027,101.31227566424012,0.10792778507195691,3021.35943738303,89.9793777697772
2026-01-01 00:00:05,24.90806264107299,27.850504234993185,2.9381158855154075,101.21452443128496,0.10035258909826104,3031.2888287613437,90.06277770488342
2026-01-01 00:00:06,25.819761567976883,28.205819196911058,2.804332227713635,100.65374285105567,0.08295200503417172,2994.6088630263534,90.03880373221378
2026-01-01 00:00:07,25.418895374763032,27.85026305799926,3.160810257414575,100.89728320661861,0.1117245186775481,3005.0815918719495,89.91831260791028
2026-01-01 00:00:08,24.805462278137085,27.8380143399531,2.9824991431473187,101.03296610098046,0.11405597479272428,3046.079848831971,90.03758994738645
2026-01-01 00:00:09,25.316499366491794,28.172200941675474,3.2230488572639233,100.93264776262151,0.08338343457975395,3017.4976479332418,90.08698847513544
2026-01-01 00:00:10,24.81852858634744,28.193811445431866,3.0873616664025776,100.93177773632698,0.09144944188744833,2994.623801241065,89.89736959632896
2026-01-01 00:00:11,24.822388660338863,28.18064821597503,3.0525825580961,100.49699963143172,0.12230874133221778,3003.0495807549437,89.79847607608374
2026-01-01 00:00:12,25.181248595525965,27.748148703440066,2.9498558577029272,100.66925862089792,0.10457769925442512,3033.3759399491087,90.17140573858072
2026-01-01 00:00:13,24.10863888030097,27.919059834300935,2.904549325613436,100.8954530536445,0.10248007196290645,3036.2365165324,90.02503284134276
2026-01-01 00:00:14,24.207829051641525,28.17778947222063,3.062186984629789,100.08962334484777,0.09836771473720424,2977.374042134074,89.94727011704087
2026-01-01 00:00:15,24.79415039314206,28.022441715614036,3.0034437047076534,101.21104027114245,0.09251127808049321,3013.703947295082,89.94334372042893
2026-01-01 00:00:16,24.57388181438083,27.800336232424716,2.8773731171532733,100.60829905396281,0.10106063355917122,3002.779116253364,90.00667825367236
2026-01-01 00:00:17,25.242421086994224,28.107679694840286,2.8603190991300984,101.2274099055868,0.11293527580908244,3001.2364757232526,90.09560099096714
2026-01-01 00:00:18,24.636282061014835,27.87399580246376,2.9168390933038295,101.20228881374099,0.10322022375473662,3043.29989379124,89.84002028622284
2026-01-01 00:00:19,24.3891353608172,28.376803203792623,3.1955104318919774,100.86076150338751,0.10966549911363326,2996.4525669950995,89.95040459392263
2026-01-01 00:00:20,25.833100946126606,28.32780732976628,3.2354454463816085,101.3252891671508,0.12140506812671853,2986.499403135681,90.15539574189545
2026-01-01 00:00:21,24.99237380206473,28.140599139751302,3.035320200959114,101.24933896730415,0.09812822023881485,2979.5049286008125,90.07196084547701
2026-01-01 00:00:22,25.144007288901253,28.292921417375453,3.030418868304349,100.93494625030034,0.10714640702962222,2998.9061550778083,90.06292967194547
2026-01-01 00:00:23,24.402845974617048,28.034618563847786,2.9825955091324583,100.90236156012665,0.1143458837848,2982.273011345975,90.02926850102288
2026-01-01 00:00:24,24.84800103702681,28.17568779627861,2.923481608689445,101.35931385099894,0.09515681979283575,2978.5747213716186,90.01904692753324
2026-01-01 00:00:25,25.180621279770705,28.319084136944088,3.1551502704505037,101.10100254729335,0.10644989382083606,2978.0067810901464,89.94068123949282
2026-01-01 00:00:26,24.554625839740726,28.073579362345065,3.2056918336162346,101.34606172778389,0.12357570535610805,2979.977247454906,89.93117704811358
2026-01-01 00:00:27,25.322929143114703,27.97438149813352,2.9296937079583487,100.31721433047736,0.10163261976513135,2982.256131063755,90.06711189462102
2026-01-01 00:00:28,24.839712960673353,27.685433596326344,3.0114527782152893,101.06470584318369,0.11590080507140088,3017.240186312036,89.93203784347125
2026-01-01 00:00:29,24.999132073085544,28.010670078148124,2.9754505471320125,100.56319112714564,0.10398772351392012,2946.6565560185572,90.01388180803447
2026-01-01 00:00:30,24.849066559551417,28.192919946073417,2.9791133769314486,101.02993061009332,0.12357623537931825,2984.590783733959,90.00017204898249
2026-01-01 00:00:31,26.080993955841038,28.21830024181617,3.1404277476953975,101.25306629597213,0.08930646345845376,3002.82675320843,90.2036872080934
2026-01-01 00:00:32,25.153035134510333,28.1309845285992,2.891339920330151,101.56191510243163,0.1065909695572672,3040.4765754072087,89.96795617020632
2026-01-01 00:00:33,24.63585085644356,27.922789358367993,3.0698816961257434,100.75997561160861,0.09133259814029886,2998.8271264583655,90.1003446810602
2026-01-01 00:00:34,25.58089484739114,27.636622218971702,3.0967566738612766,100.88496649826293,0.09929157054928348,3001.7922492194425,90.05372881039638
2026-01-01 00:00:35,24.564109939031017,27.93388055280374,3.010415350296004,101.01527010781362,0.09941078473501908,3003.9404708999064,89.97077396108375
2026-01-01 00:00:36,25.283866042602448,27.972991312829997,3.1146343078127767,100.75282241203934,0.10398746777758738,2952.055070650208,89.85759946624393
2026-01-01 00:00:37,24.20449457907001,27.97221087398468,3.0407892040758244,101.34000113820679,0.09495158416867594,3026.7252253607676,89.97620179400401
2026-01-01 00:00:38,24.525124733996286,28.159443975702402,3.1484329290258817,101.02665603969629,0.10629396172570268,3025.6617126796227,90.0709217424847
2026-01-01 00:00:39,25.29252902232834,28.433803670656008,2.8751947298290697,101.08552239279392,0.11179225905790677,3031.7604821099244,89.85801629178206
2026-01-01 00:00:40,25.568204676134343,28.062309550992907,2.99323244871171,101.23623779712477,0.09204416082730994,3082.687466546436,90.0635689499535
2026-01-01 00:00:41,25.289520651853614,27.995192303757356,3.0216227506670816,101.02992266042676,0.10118881122153278,2968.7426977063765,90.11378663683709
2026-01-01 00:00:42,25.150869446460398,27.98762886951468,2.7622767768774406,100.80742430817004,0.13312233170298776,2963.243757265808,89.98859860678117
2026-01-01 00:00:43,25.06299057574225,28.065284366361098,2.9215950371694825,101.03502957355639,0.11117837081963085,3029.246675970509,90.06986751992733
2026-01-01 00:00:44,24.479121832260013,27.875682442889307,2.9495225097369047,100.79833049486005,0.08988147582458644,2998.131968100692,89.99202324807258
2026-01-01 00:00:45,24.863292504048577,28.066314280585104,3.1263944733704654,101.08882807846959,0.09422640167403258,2978.873660765258,90.03463589386763
2026-01-01 00:00:46,24.997718189675034,28.133369992662775,2.9615802766843644,101.35676368045785,0.11066154395396789,3000.1513815611092,90.1263557283455
2026-01-01 00:00:47,25.761412650839603,28.086077268145704,2.95114673338329,100.7064370645922,0.10957985655653008,2990.263571416218,89.82110005474053
2026-01-01 00:00:48,25.409465450670805,28.13658053653448,3.115392499021882,100.60046706758602,0.10286870115114646,3060.7426914863136,89.89947571047959
2026-01-01 00:00:49,24.360931612220885,28.13275332097305,2.872541397954141,101.07620078434398,0.13084543496377102,3077.0391199298397,90.10056569354731
2026-01-01 00:00:50,25.409279485123154,27.692555657894125,2.827895834806978,100.83233296601797,0.13526793803124254,2960.3031528638285,90.11850955888036
2026-01-01 00:00:51,25.05947240827554,28.17523975794046,2.9995480127276264,101.07344308488283,0.1066043738945589,2965.258634806166,89.83370485600813
2026-01-01 00:00:52,24.918318645335177,27.914593016536962,2.891622774015998,101.16128680642915,0.11814451217924077,2986.959030838967,90.13022775952071
2026-01-01 00:00:53,25.567373747664575,27.830557930783723,2.8961109211118123,100.42330571755005,0.11881250480309724,2989.239063045655,89.71628340811097
2026-01-01 00:00:54,25.781780995205015,27.8297646846572,3.0951068059417692,101.27461183093297,0.12030462285846676,2986.851783130099,90.03555625159947
2026-01-01 00:00:55,25.736656409798083,28.138292159121487,3.1260445479955443,100.71800144071173,0.10350922076016221,3004.4671196712893,89.99437667825846
2026-01-01 00:00:56,24.85613200351,28.007997129167315,3.118016469270435,101.06344216008232,0.12946786821816597,2997.073503230626,89.89868593549733
2026-01-01 00:00:57,25.125848104126305,27.717046117023457,3.150689728078971,100.87357595510129,0.1095498111971896,2970.0544227069754,89.9043425373509
2026-01-01 00:00:58,25.450788460614355,28.149974668531776,3.164606624146614,100.90704721074623,0.11461720170004708,2980.0426549371555,89.90752872892571
2026-01-01 00:00:59,25.777620501582565,27.767372174317615,2.828314401964599,101.58206489762604,0.11057828999099896,3057.4210146092764,89.9500818076346
2026-01-01 00:01:00,25.054940567218377,28.084184221328435,3.0868939350390594,101.17090050579458,0.10932062916734167,3000.4911929167138,90.16860053715914
2026-01-01 00:01:01,25.206366316154188,28.10484532892762,2.9895703056963385,101.34776902966195,0.1136602193113857,2999.139344828995,90.05180731344235
2026-01-01 00:01:02,24.7506846217274,28.23518599018397,2.9684661430021424,101.12288669181311,0.09917503651778023,2965.9686264348984,90.1124373126969
2026-01-01 00:01:03,24.710393102973963,28.41533198794252,3.0999265130639873,101.26484964443627,0.0914790993175312,2997.8685435874468,89.9362891341965
2026-01-01 00:01:04,25.719391451148912,27.786983639899628,2.8715310093641575,101.20529986903922,0.10921256778743273,3040.775255649665,89.99102269208568
